,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg12372759,0.031698368,0.533349477,0.036397775,0.123969809,0.469769444,0.033397162,0.609824225,0.466145777,0.72473557,0.58909234,0.577443025,0.81845439,0.621350226,0.88536771,0.035700585,0.59231375,0.877797578,0.5634374360000001,0.914211662,0.879188557,0.494206963,0.033402912,0.031406088,0.903027613,0.579726814,0.887628352,0.312008607,0.544366661,0.91295961,0.05856351,0.052779058,0.030519078,0.865541817,0.593806814,0.525298335,0.5215497729999999,0.036007492,0.517140605,0.55261027,0.537680963,0.917951243,0.493911439,0.914182018,0.496215503,0.318521352,0.912300668,0.913312115,0.8991492440000001,0.489139414,0.031597823,0.901152438,0.027213329,0.483665922,0.5100628939999999,0.503791313,0.6366611179999999,0.056050537,0.479399607,0.026147951000000003,0.581626515,0.925880188,0.8998323540000001,0.920103054,0.907796766,0.920758252,0.910554709,0.916694362,0.525687208,0.630369733,0.928033551,0.8567064959999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12386297,0.028398833,0.464623891,0.045344988,0.097203308,0.8280894809999999,0.801437395,0.493195221,0.137560722,0.908244101,0.026965253,0.876828297,0.856685666,0.055626732000000005,0.031607885,0.500169555,0.799312125,0.25049641100000003,0.944281254,0.487684481,0.488048888,0.38409126,0.316871067,0.4892227320000001,0.500821744,0.698107409,0.814765727,0.024795887000000003,0.259534973,0.8681025379999999,0.796205814,0.525299356,0.6713479379999999,0.448122697,0.769283973,0.422205511,0.034493521,0.029750455,0.021907234,0.317200567,0.648798425,0.86540463,0.8652656479999999,0.841413355,0.530697607,0.053441475,0.924914476,0.054997799000000014,0.024058049,0.447978774,0.441168658,0.454186377,0.501442656,0.473628591,0.869307982,0.807377833,0.923382859,0.039512382,0.439385732,0.021248335,0.246549097,0.02905437,0.903640102,0.433928151,0.16833472300000002,0.499110659,0.469309454,0.8686089359999999,0.441862406,0.884761572,0.5017006629999999,0.476860964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12410029,0.162765034,0.449391682,0.173348893,0.440262651,0.717298267,0.474934196,0.5155301720000001,0.078162185,0.790489742,0.488082505,0.8302276540000001,0.47594976,0.47564966,0.142239662,0.8433242809999999,0.486217009,0.905832983,0.876374331,0.514129432,0.388299436,0.092322555,0.365908756,0.428101688,0.839220148,0.134412284,0.461158119,0.8800716740000001,0.4339884570000001,0.864615225,0.824741387,0.481614687,0.456126815,0.493025388,0.433424541,0.08591116,0.429463609,0.855164156,0.464393156,0.83467289,0.84084674,0.8713373529999999,0.480359272,0.879537888,0.105451556,0.207281827,0.768642934,0.74517918,0.448814952,0.492382134,0.899230882,0.87250359,0.87611467,0.461500519,0.838043942,0.477507489,0.346087253,0.08067876,0.070650472,0.451579389,0.876307797,0.87161305,0.88160675,0.902389575,0.457096874,0.929314612,0.471806356,0.08020882900000001,0.438447271,0.879873536,0.46580742,0.931083053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12424870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147344361,0.556121155,0.568452976,0.762171203,0.528586469,0.905981095,0.59482211,0.702629368,0.198975817,0.803078273,0.591342004,0.8489542720000001,0.9427783359999999,0.617000697,0.318028715,0.628580487,0.8293107129999999,0.564476938,0.562728917,0.639644749,0.873302967,0.7285559079999999,0.5125482889999999,0.215623783,0.553008679,0.32019123899999996,0.953005013,0.59532636,0.17573614399999998,0.58934413,0.08758077,0.8114007190000001
cg12445832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555733228,0.158085031,0.48293551700000004,0.07127914,0.7326807679999999,0.577156473,0.916080221,0.7374977709999999,0.43179422700000003,0.8871459,0.31919525,0.7071744759999999,0.075561524,0.096034106,0.07314033,0.39761490899999996,0.9061297359999999,0.46806790299999995,0.117798416,0.665584913,0.465986109,0.895673226,0.42834559299999997,0.931686288,0.934912376,0.199862757,0.910088158,0.861601693,0.953048455,0.9104040000000001,0.887380495,0.513639547
cg12451751,0.5298040270000001,0.564242256,0.5408158160000001,0.6811750329999999,0.067598959,0.940177973,0.037332657000000005,0.5840170170000001,0.5255816,0.514055174,0.934756551,0.593375027,0.487005831,0.040066321,0.648590931,0.426337145,0.5437117539999999,0.645075108,0.62612064,0.948638859,0.036440943,0.078052602,0.555696302,0.546454563,0.5654312,0.041551452,0.598831095,0.035422386,0.715028806,0.940285997,0.936498832,0.5034804970000001,0.6767755740000001,0.648569365,0.668391314,0.68075634,0.935495233,0.90546148,0.567151199,0.529317822,0.033965193,0.065827429,0.041298002,0.499396794,0.069664713,0.931275881,0.630862955,0.037330389,0.657987553,0.026704511,0.945819983,0.538066442,0.889379321,0.5202961979999999,0.934626914,0.028932168,0.585394137,0.903234239,0.558473429,0.556987441,0.937158398,0.925819354,0.403354449,0.534700021,0.036209097,0.574769738,0.030296119,0.460847838,0.603667187,0.943720612,0.5726091329999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12498395,0.03823416,0.434899297,0.936531271,0.587640194,0.882183498,0.598396441,0.06544243599999999,0.880694724,0.477080489,0.923445603,0.586491203,0.5859205710000001,0.041255471,0.936107761,0.14320460699999998,0.071017745,0.550436583,0.046246669,0.520345512,0.030526777,0.560856144,0.80846881,0.5387614510000001,0.029225003,0.532460264,0.890288321,0.924819154,0.939168691,0.943974743,0.532869341,0.036773272,0.585850998,0.039419781,0.5230164939999999,0.520441044,0.058205416,0.497874471,0.527111282,0.027180258,0.024499218,0.581952594,0.920651139,0.527304604,0.907385384,0.921718299,0.7360951609999999,0.5017008270000001,0.024771439,0.905312619,0.932632589,0.543886883,0.703899306,0.5606037220000001,0.904370011,0.499211174,0.910439823,0.6649599270000001,0.940077597,0.027681393,0.031313974,0.929123267,0.928933942,0.950284602,0.558286856,0.903165204,0.922795752,0.4966364170000001,0.909711249,0.908915524,0.6100583820000001,0.516196242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12500300,0.500394435,0.881732145,0.423682732,0.19725826,0.833506689,0.108695095,0.893305955,0.853924586,0.542403351,0.058676248,0.473228772,0.610637442,0.056343449,0.541525546,0.51301803,0.475154926,0.235677141,0.519194143,0.53002063,0.510914281,0.5295668020000001,0.37071514,0.497401562,0.047756725,0.438784714,0.478929113,0.847111645,0.900690779,0.505479908,0.14858876,0.5158769679999999,0.04966977,0.410578028,0.42454,0.767162791,0.820379781,0.460653635,0.39030012,0.7211368659999999,0.061907421,0.080133291,0.107823025,0.096647645,0.639136653,0.479887134,0.786546069,0.21290655,0.573399373,0.507120996,0.195037418,0.428413548,0.6971897459999999,0.8458630090000001,0.742129507,0.235352409,0.383803491,0.532951991,0.057004995,0.055308712,0.471349659,0.286674679,0.459697561,0.546772038,0.498546217,0.486623083,0.540037663,0.040877109,0.633870266,0.4188734770000001,0.457743017,0.096215235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12503756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51537888,0.043735209000000004,0.39873240299999996,0.535844758,0.7385520520000001,0.836416467,0.404734121,0.028983468999999998,0.76634556,0.913578455,0.092910699,0.9203376609999999,0.09229024400000001,0.828828137,0.22130758600000008,0.31805058399999997,0.025598627000000002,0.13458658699999998,0.430575094,0.426936718,0.754613531,0.022642332,0.7678867709999999,0.875751002,0.4869797420000001,0.48202279600000003,0.537435006,0.313325564,0.5246054139999999,0.446221076,0.080035418,0.479901319
cg12510530,0.529741001,0.918751971,0.363002941,0.151767462,0.563476309,0.099017644,0.562418153,0.941191,0.076343835,0.491096196,0.928594553,0.551838544,0.082838368,0.564924842,0.559043646,0.061750795,0.5789056260000001,0.503341729,0.559942765,0.635260034,0.078204883,0.519835329,0.527930979,0.751121244,0.522406323,0.8521069809999999,0.056904784000000014,0.325925012,0.887575962,0.258571285,0.477668306,0.916221202,0.8173217490000001,0.15663147300000002,0.11469091,0.254114877,0.52027969,0.030082558,0.034478831,0.559304942,0.8947399229999999,0.845840052,0.536571299,0.551063436,0.726169397,0.927442979,0.4585551370000001,0.522175763,0.083659213,0.055091641,0.325524325,0.712296261,0.17197954,0.637694151,0.549121579,0.615693765,0.479365176,0.612321109,0.591420794,0.8990771940000001,0.686601098,0.634058655,0.907354036,0.340283347,0.491178096,0.909690626,0.431325212,0.766960364,0.6916012420000001,0.584003745,0.753921664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12516187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44539176,0.706709235,0.538208472,0.550122642,0.27183023100000003,0.134785762,0.299862867,0.597996186,0.47844936299999996,0.458692955,0.39204841,0.741105062,0.237206408,0.8507444679999999,0.530903627,0.577681517,0.296422052,0.370157736,0.11466568699999999,0.707049521,0.4006251770000001,0.163351887,0.507874893,0.504391733,0.155620725,0.864003525,0.350388076,0.29574076899999996,0.9463897659999999,0.785190947,0.33569177299999997,0.9027216509999999
cg12542080,0.342887606,0.030834518,0.227676667,0.406883072,0.660422008,0.088438042,0.451481355,0.6859926590000001,0.905393193,0.514884381,0.338622921,0.360309395,0.8625468040000001,0.839771742,0.7933504809999999,0.076136062,0.7895152440000001,0.402111795,0.824373487,0.785413182,0.787395345,0.34183578,0.7987524290000001,0.854661797,0.589202763,0.043899938,0.037846764,0.446738056,0.886933506,0.44887509,0.886758143,0.502013254,0.435643404,0.479335978,0.383489916,0.8188933209999999,0.362168527,0.361789507,0.571970955,0.593909686,0.170924508,0.847361829,0.565515678,0.34700181700000005,0.76031768,0.312403461,0.92492934,0.496120693,0.806673168,0.920852439,0.631139975,0.103567983,0.525218175,0.333329285,0.8559597240000001,0.852351865,0.368971604,0.308930053,0.889299689,0.487795229,0.48504985,0.664228059,0.909492626,0.85110525,0.923744451,0.605180343,0.715434343,0.588604102,0.836815973,0.882176847,0.363816445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12547939,0.518957418,0.040677702,0.568758074,0.094218291,0.5894770429999999,0.62426335,0.036208452,0.506368111,0.921271081,0.943464688,0.941154279,0.056964246,0.914181581,0.168554728,0.911185962,0.812605605,0.925015609,0.6140666379999999,0.479915525,0.102097764,0.8979960090000001,0.542110329,0.860278511,0.628555477,0.049124928,0.550044578,0.596292803,0.592412391,0.580968452,0.052378161,0.7942799359999999,0.03519451,0.8892934570000001,0.90082962,0.056180193,0.904634887,0.040948672,0.02653097,0.567272226,0.494977451,0.342147352,0.524652186,0.061216266,0.779479446,0.107923491,0.066155934,0.583030206,0.923406749,0.912663937,0.92863258,0.933419249,0.410727304,0.8866951040000001,0.89358449,0.525475722,0.906714805,0.492003503,0.03810107,0.032874263,0.121795035,0.91814244,0.665028947,0.540330761,0.043273919,0.920289711,0.590371188,0.916348054,0.5395438020000001,0.931193919,0.544779651,0.564726333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12549344,0.04588554,0.044155908,0.263341608,0.701576812,0.484734369,0.066119195,0.870275563,0.935753303,0.5976812810000001,0.5717796589999999,0.65547619,0.937096218,0.048209238,0.138576403,0.425637251,0.516467174,0.041338414,0.933567458,0.6589002629999999,0.5323328620000001,0.044643392,0.511965425,0.630391864,0.532873653,0.931724247,0.620793336,0.038080472,0.050257828,0.946773277,0.6100437479999999,0.08747810800000001,0.943822843,0.066193084,0.940785853,0.855638462,0.508058374,0.5918583470000001,0.6924669309999999,0.611431584,0.943030658,0.952588604,0.953805271,0.076600114,0.537144053,0.034677405,0.050357328,0.755692513,0.535752831,0.940560187,0.6250625129999999,0.6613634039999999,0.907643912,0.038329179,0.555603617,0.658023775,0.397930617,0.635416861,0.64352072,0.032502042,0.580018565,0.036856438,0.947611431,0.556881648,0.030843271,0.6526065120000001,0.63330544,0.565529353,0.034759811,0.942971818,0.53291809,0.03761014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12556057,0.439268463,0.433022932,0.938640715,0.56933697,0.910407633,0.036694757,0.532964578,0.05687669,0.537695254,0.5240783370000001,0.048139574,0.884451423,0.033758014,0.436608366,0.200813019,0.499193084,0.610404515,0.06984327,0.5259859920000001,0.498647191,0.85942415,0.439217972,0.033224848,0.4777086720000001,0.486754991,0.915457993,0.873992478,0.524905916,0.456208803,0.0368427,0.028357228,0.03413899,0.553545194,0.8937659590000001,0.5106889929999999,0.498538735,0.464031058,0.521716186,0.032458171,0.90635883,0.512779293,0.889442814,0.5193222479999999,0.03291464,0.7377827920000001,0.034904322,0.02746608,0.5322343070000001,0.033554006000000004,0.506487878,0.90157833,0.031046477000000006,0.534455501,0.038198837,0.486248509,0.572196815,0.460071803,0.910838283,0.5437915720000001,0.442776197,0.936257427,0.532100816,0.5312477170000001,0.432542451,0.930471963,0.53356321,0.907804695,0.530647726,0.918793092,0.516889642,0.034605669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12577455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480250305,0.8436686990000001,0.27566943,0.10091703199999999,0.333657107,0.269666465,0.846509834,0.458028441,0.342096729,0.868881164,0.50893705,0.380533677,0.065019836,0.7157575709999999,0.284845865,0.234858845,0.716342712,0.506434388,0.8760934920000001,0.601638436,0.5366026939999999,0.479275568,0.487901855,0.449087609,0.139890762,0.428154345,0.8358876559999999,0.081232065,0.498339911,0.523383072,0.875686947,0.500382041
cg12593146,0.048994186,0.487398657,0.417070357,0.5290842720000001,0.812740228,0.035508158,0.436240786,0.54394999,0.499714175,0.036161399,0.045751492000000005,0.54745495,0.87504431,0.615838676,0.913293919,0.078049349,0.944324753,0.929847481,0.041718355,0.513717961,0.041453998,0.304776476,0.890165164,0.857740519,0.48391577,0.069286532,0.863571008,0.4223220070000001,0.8444751159999999,0.096220165,0.448554518,0.264567662,0.8946556940000001,0.904232886,0.479479363,0.495839362,0.455346018,0.541504739,0.424031514,0.044331929000000006,0.5172162060000001,0.0556192,0.50548791,0.460766644,0.032643663,0.948360059,0.7179419340000001,0.483766491,0.908322307,0.030215446,0.033113044,0.90390491,0.934072904,0.586783639,0.8863638709999999,0.56416431,0.8412052940000001,0.911970749,0.242955076,0.951583999,0.4895432870000001,0.596937552,0.025207038,0.948983158,0.929576273,0.916118357,0.927188438,0.61853409,0.911113894,0.936572692,0.25913626300000003,0.371120258,0.56789393,0.639225354,0.902739409,0.578423648,0.239433135,0.248141065,0.543296071,0.8897794659999999,0.129722274,0.13075083199999998,0.928720433,0.561863609,0.489365974,0.092194413,0.6866299220000001,0.89429068,0.111873032,0.560922579,0.308112642,0.39929706299999995,0.100862521,0.460528218,0.71525502,0.8950096679999999,0.417788925,0.579768756,0.41135356100000003,0.91998642,0.9345253659999999,0.906780427,0.5715939320000001
cg12612410,0.374029474,0.404481531,0.8617942540000001,0.442473922,0.043656155,0.5139200389999999,0.497549068,0.8252313259999999,0.464973603,0.907599896,0.8562875040000001,0.7869723000000001,0.074985519,0.7328265959999999,0.418991035,0.599437745,0.451686177,0.896101939,0.062142776,0.825162776,0.497598132,0.696944655,0.811128877,0.867770245,0.4837477570000001,0.805880457,0.038095878,0.502486585,0.49781599,0.053276889,0.82462891,0.490698084,0.492203428,0.7804216890000001,0.4498713620000001,0.736710181,0.028778989,0.030747333,0.033726513,0.450656186,0.8440047340000001,0.049267549,0.475830317,0.478209159,0.034282294,0.8020491209999999,0.490068284,0.491835745,0.040104376,0.799928335,0.067635832,0.459185035,0.8305689490000001,0.7794523390000001,0.462476356,0.456482822,0.410499949,0.480340514,0.862723908,0.84730614,0.467298668,0.831806701,0.02921507,0.7705822790000001,0.837324927,0.478608913,0.432109071,0.399530636,0.884453286,0.8730697690000001,0.57335376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12617473,0.504733876,0.930233396,0.908169843,0.574993364,0.03796496,0.496658042,0.520753655,0.512882749,0.037527623,0.489391111,0.914734879,0.885505178,0.919556304,0.614934926,0.152034326,0.8982556829999999,0.482206946,0.8291941429999999,0.47815447,0.030585881,0.8911686320000001,0.069842417,0.088467546,0.056180330999999986,0.873709865,0.94389287,0.945135874,0.02502772,0.508518472,0.5247506510000001,0.900510646,0.7142968000000001,0.494947696,0.90936213,0.572948102,0.517657415,0.021726207,0.518697325,0.505247474,0.019907079,0.074029876,0.061660926,0.929788312,0.925762606,0.915634509,0.915615928,0.961461876,0.898253491,0.536256628,0.033992427,0.025606846000000003,0.472877858,0.485040215,0.923815956,0.520813913,0.939890643,0.031897049,0.860898417,0.942933351,0.508169235,0.261049737,0.519075682,0.16077847,0.919385158,0.034040227,0.5725779289999999,0.474759155,0.5045515620000001,0.470544723,0.49045786,0.5367254770000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12625918,0.692279379,0.647084138,0.694192534,0.15514045099999998,0.842669307,0.659776849,0.8545030240000001,0.461195326,0.924281256,0.05228694,0.84803662,0.045642153,0.074293364,0.064209535,0.620114643,0.76842187,0.138097416,0.910346379,0.571619529,0.486329194,0.6426989439999999,0.2436795,0.095214131,0.904207739,0.915975292,0.486430752,0.926438452,0.343158615,0.549958653,0.897838792,0.524356622,0.037786041,0.836062231,0.237719116,0.59463401,0.137321971,0.043551142,0.546445423,0.40356584,0.039352011,0.538752472,0.497067636,0.584898735,0.929150792,0.605975598,0.706471142,0.6191629710000001,0.042372242,0.954186891,0.585361835,0.435423047,0.745857056,0.104829283,0.058368428,0.604890287,0.8015257990000001,0.071526749,0.874518004,0.038618293,0.909808128,0.584115186,0.8192990809999999,0.7183654829999999,0.865788679,0.699931527,0.95406459,0.929269527,0.621211317,0.08785562699999999,0.567493946,0.596445775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12630070,0.270624272,0.434735751,0.467570204,0.8580082259999999,0.17460373399999998,0.110699547,0.5033955929999999,0.550680611,0.589193724,0.423693223,0.8729477240000001,0.47986432,0.514781382,0.130072836,0.536988465,0.112016809,0.059642734,0.21050727,0.497991219,0.390850754,0.054506617,0.417283504,0.195858164,0.926629459,0.113854466,0.671907003,0.949844405,0.46341415,0.686488793,0.729419404,0.109773209,0.179974403,0.284007308,0.456124668,0.42994866,0.880904219,0.467637993,0.8796239029999999,0.5874385010000001,0.078484003,0.8671755170000001,0.51129332,0.925985603,0.206988496,0.505739772,0.6067653820000001,0.521022681,0.063981768,0.33931018700000004,0.493357907,0.435078761,0.193871032,0.22721702,0.469101582,0.109778775,0.032814064,0.917878307,0.386096117,0.398498506,0.441724926,0.440681728,0.532076994,0.126754072,0.105982857,0.613609418,0.508759512,0.501068773,0.666772669,0.28821645,0.526536122,0.8541165279999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cg12630339,0.136270109,0.677733557,0.938801919,0.916683859,0.088580066,0.079687599,0.056137881,0.687119642,0.681565601,0.614085356,0.5576010779999999,0.912979632,0.305853239,0.939872313,0.785669862,0.237532474,0.146656059,0.905094335,0.926969088,0.925434539,0.733481052,0.8632429490000001,0.610173828,0.07061917599999999,0.449505389,0.872413605,0.117174971,0.576790809,0.883901968,0.532907348,0.62099391,0.497159928,0.7167416440000001,0.894280055,0.53317821,0.8990701320000001,0.078925595,0.5675920760000001,0.067528559,0.719327174,0.703805337,0.112347823,0.06537449099999999,0.584653868,0.864279074,0.701884585,0.650220777,0.049414908,0.661373931,0.655085894,0.49374676,0.610899305,0.572505846,0.6105180689999999,0.109966707,0.650113547,0.620077119,0.6477412029999999,0.062480486,0.928567456,0.063039909,0.655477319,0.930766897,0.08030912700000001,0.60305582,0.59289885,0.242856581,0.08839625599999999,0.653138797,0.908027262,0.897675057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
