,A14,A15,A6,A6-2,KS22,KS24,KS25,KS26,E1,E2,E3,E5,F6,F7,F9,F10,M5,M7,M8,M9,BS10,BS8,BSs6,BSs7,N1,N2,N3,N4,CE19,CE20,CE21,CE18,EAN10,EAN11,EAN12,EAN9,KC27,KC28,KC29,KC30,KN4,KN5,KN6,KN2,NA10,NA5,NA6,O5,O6,O7,O8,PA2,PA3,PA4,PA5,CD4,CD5,CD16,CD17,CB1,CB2,CB4,CB5,CG1,CG2,CG4,CG5,FA1,FA2,FA4,FA5
cg12824705,0.033572579,0.91031383,0.8575328040000001,0.578890219,0.8934008990000001,0.031865457,0.097343523,0.29557860199999997,0.037403679,0.893906616,0.05084877,0.455378323,0.466419336,0.9240748059999999,0.510482991,0.83553897,0.8956912440000001,0.614037956,0.404767861,0.124542481,0.8703011909999999,0.7937991409999999,0.49706509,0.048545649,0.525715336,0.035746884,0.034339958999999996,0.485494537,0.9085455170000001,0.034652259,0.46433369700000005,0.9152877770000001,0.033364134,0.541313108,0.495891221,0.044333687000000004,0.472608525,0.021753437999999996,0.489883333,0.859087122,0.9023132420000001,0.035448033,0.5025981079999999,0.5742106339999999,0.648113964,0.444409541,0.886798103,0.422532385,0.500494338,0.505632024,0.491017495,0.500692754,0.791671476,0.16596502900000001,0.034435269,0.061538588,0.063621293,0.034261622,0.5361118260000001,0.6546282370000001,0.496161487,0.929621238,0.50278768,0.034267462,0.888873569,0.897527634,0.469555261,0.428991926,0.908066101,0.912792678,0.840566204
cg12832841,0.537574887,0.20096490399999997,0.524340909,0.331242322,0.944421717,0.05049478,0.570869009,0.9434556959999999,0.941671183,0.905363033,0.429984949,0.933951608,0.939451453,0.39628208600000003,0.129206068,0.36848321,0.727545951,0.073155212,0.573599558,0.133460562,0.504171832,0.54470744,0.041347177,0.930071752,0.029511597999999997,0.61986406,0.461567355,0.9164755309999999,0.478371371,0.8538503590000001,0.033694603999999996,0.9278973509999999,0.5305942810000001,0.075785014,0.09265625,0.592430114,0.9160380029999999,0.924067821,0.918247209,0.557132237,0.5230761270000001,0.075126459,0.5085003770000001,0.534920369,0.924601055,0.228750066,0.038680802,0.571023366,0.527073612,0.94848164,0.5541801479999999,0.922136172,0.529885601,0.08843267,0.9146401809999999,0.04124973,0.384590065,0.942557798,0.031916684,0.941417872,0.569116003,0.03137532,0.939059698,0.942555525,0.5549922079999999,0.5401764029999999,0.906231022,0.93484264,0.923582088,0.9327207479999999,0.526675051
cg12861636,0.034413453,0.108430075,0.855971092,0.174043056,0.840773874,0.36321053799999997,0.559003864,0.160453823,0.5997677,0.583139254,0.8878499559999999,0.046264060999999995,0.61476446,0.8517965590000001,0.461414301,0.514546235,0.455747167,0.876519053,0.86456554,0.087446541,0.02716299,0.12319537300000001,0.03552114,0.026898446,0.041632763999999996,0.277503238,0.412668507,0.606746886,0.957555678,0.562604158,0.08647456099999999,0.623307528,0.940064608,0.9428475359999999,0.634381352,0.930593525,0.7557995340000001,0.565392205,0.613385107,0.048658305,0.838699711,0.765156649,0.575902064,0.6037236,0.077748476,0.709614262,0.065646808,0.057842517999999996,0.9605168709999999,0.523546672,0.373158534,0.36124473799999995,0.921754017,0.89544231,0.050389972000000005,0.9149781229999999,0.947667898,0.6880809809999999,0.335182628,0.594794446,0.031030272999999997,0.7223952370000001,0.718911883,0.8901101579999999,0.946339026,0.9490103959999999,0.951794626,0.6741956509999999,0.958259578,0.5788054429999999,0.943037239
cg12872830,0.92708401,0.9378901009999999,0.956812945,0.797653808,0.600250761,0.418505843,0.63508822,0.054575132,0.860462808,0.656353958,0.046725916,0.558481462,0.9556866070000001,0.16238438,0.870105053,0.954729395,0.646050805,0.940133379,0.574163902,0.049727388,0.490568037,0.882843133,0.943124759,0.9495140759999999,0.039737853999999996,0.098040327,0.06812574099999999,0.640646076,0.5624927710000001,0.074495931,0.136082228,0.04773825,0.49846912299999996,0.550539856,0.5897662810000001,0.934634959,0.03393501,0.569716236,0.442610988,0.60120477,0.955678648,0.9534875209999999,0.644580397,0.07561533,0.9523459190000001,0.939141351,0.6197998,0.661764841,0.948820373,0.033082532000000005,0.621103869,0.702707217,0.5142696760000001,0.10825927,0.9508484770000001,0.040420655,0.636508683,0.954988792,0.953067579,0.044073325999999996,0.954055277,0.664398945,0.426915828,0.559552742,0.573744563,0.954105007,0.530292161,0.5543251889999999,0.051857231,0.55102403,0.533610418
cg12889541,0.051434798,0.052815180999999996,0.9345176159999999,0.127669271,0.433522809,0.764042942,0.93365807,0.033944845,0.5958126029999999,0.9412535740000001,0.917984018,0.07354266599999999,0.533215112,0.623011083,0.544450219,0.127800615,0.057744365,0.5573028720000001,0.09500197199999999,0.57501795,0.51623403,0.067562818,0.509390054,0.566679788,0.040431058,0.549855119,0.9325325179999999,0.497111679,0.110085683,0.932184221,0.556325036,0.100347591,0.576899285,0.559107569,0.9435589679999999,0.083154062,0.58909302,0.434274334,0.572164904,0.034806512000000005,0.760423194,0.558042257,0.577057205,0.062419812000000005,0.077822993,0.508020871,0.9297500409999999,0.040552825,0.9435249029999999,0.5287355539999999,0.75205734,0.94641319,0.07142327799999999,0.047210866,0.515965029,0.86038987,0.91209543,0.525195097,0.6320091489999999,0.552290445,0.845248043,0.534728804,0.9522414370000001,0.45872724299999995,0.52421142,0.652693604,0.039817448,0.912318335,0.641552441,0.534262684,0.086696436
cg12893151,0.653251695,0.056643865999999994,0.46938268,0.858816653,0.525999792,0.106061835,0.9224996999999999,0.901522831,0.9084860159999999,0.93423644,0.592251412,0.542465459,0.582471202,0.530018955,0.343525009,0.044529184000000006,0.928203736,0.089988099,0.8799324740000001,0.912335345,0.5275473310000001,0.5759087479999999,0.491287884,0.526620007,0.362266873,0.44536259,0.559021625,0.9353680679999999,0.050919969,0.040564787000000005,0.037965465,0.935977926,0.5237293679999999,0.035620128,0.509679941,0.488463594,0.041694299,0.036607656,0.508441201,0.53949039,0.917593172,0.918285612,0.479948669,0.042878107,0.651145294,0.048829395,0.557769517,0.934550379,0.044880425999999994,0.040156145,0.9348270320000001,0.928221655,0.527354715,0.039291387000000004,0.424595955,0.8755910509999999,0.667329081,0.033193204,0.5635714,0.587940262,0.042066417,0.046755135999999996,0.39782497200000005,0.040909337000000004,0.5385829329999999,0.549519679,0.51197325,0.033963931,0.046291964000000005,0.514887976,0.463549764
cg12895776,0.580125439,0.887825043,0.905667571,0.55227335,0.285691901,0.917712607,0.906988426,0.482724053,0.585443568,0.389551927,0.9023677840000001,0.052044614,0.046388201,0.54247942,0.406044069,0.630914236,0.326370807,0.8841131990000001,0.9532337059999999,0.525328855,0.9281032159999999,0.477371851,0.5536721179999999,0.931568418,0.5363809,0.622239491,0.038751874,0.926975842,0.591116391,0.860845011,0.7747335890000001,0.8796522459999999,0.7462994390000001,0.09916692199999999,0.129817383,0.896756062,0.044855541,0.463722466,0.56350041,0.504195164,0.564221358,0.9164838409999999,0.532898312,0.9369353770000001,0.022864221,0.084174852,0.045084248,0.633355143,0.5479473770000001,0.9051937259999999,0.441063726,0.604735119,0.573845087,0.9113691759999999,0.491906598,0.060829544000000006,0.924884853,0.906249693,0.035408321,0.8300754020000001,0.9007287540000001,0.494823333,0.569209495,0.782780887,0.5461874489999999,0.580756938,0.9100500909999999,0.9136184009999999,0.916993017,0.627714779,0.646031944
cg12899553,0.576674764,0.9254604609999999,0.44656274,0.905804684,0.041409794,0.540828826,0.884956245,0.032615629,0.587015065,0.056316759,0.671028813,0.585272857,0.9406022740000001,0.5725972779999999,0.9522463240000001,0.623837719,0.53634741,0.934782371,0.508939783,0.523305013,0.630880844,0.9171897840000001,0.56188849,0.929651742,0.034904627,0.566584006,0.260594634,0.064049053,0.614196538,0.61081602,0.5842760610000001,0.791561143,0.917555795,0.488318191,0.40431858,0.09901944300000001,0.9452462890000001,0.034161593999999997,0.933771108,0.02928606,0.050161798,0.08942447699999999,0.19350397100000002,0.966126371,0.080823184,0.468275665,0.5508853810000001,0.632491777,0.955764143,0.546092593,0.873995945,0.941841458,0.951090112,0.628397701,0.5350874720000001,0.072392888,0.07002716,0.05074822,0.950237905,0.060731888,0.608736162,0.942146975,0.033385767000000004,0.034843441,0.940712036,0.950223651,0.807378655,0.606356574,0.529084594,0.949423138,0.9408794109999999
cg12906471,0.653415231,0.661621297,0.053367143,0.7079435009999999,0.5650477070000001,0.035368592000000004,0.508098859,0.722956308,0.931588855,0.041400464,0.919336316,0.658703446,0.029922993999999998,0.905452461,0.501813076,0.889922364,0.65829035,0.9125226879999999,0.600848095,0.75270672,0.905836451,0.45787871700000005,0.489018465,0.500739585,0.917666443,0.044203818,0.6064399229999999,0.061413895,0.935762379,0.478311087,0.16865946699999998,0.54442598,0.486119194,0.904242288,0.466230893,0.463423774,0.510403416,0.031255849,0.039862434,0.52828383,0.504610948,0.919716193,0.931452352,0.068635933,0.108246525,0.9089949490000001,0.029023889,0.039006384,0.467766896,0.525834303,0.47305545299999996,0.46722567600000003,0.9057630990000001,0.498842865,0.48886809999999997,0.750851394,0.617536553,0.9108733729999999,0.9253514079999999,0.818885874,0.498806519,0.540315685,0.056691822999999995,0.475489602,0.599325876,0.54836589,0.362204074,0.059695828,0.897522252,0.5158655520000001,0.032546889
cg12906963,0.062484312,0.861732385,0.189774335,0.45223947700000006,0.866934284,0.043921972999999996,0.577139825,0.6087188170000001,0.921793153,0.46747062899999997,0.653468233,0.696599005,0.8831909040000001,0.60915341,0.519238827,0.35324109600000003,0.866756078,0.8952559520000001,0.838140343,0.035898235,0.879967044,0.421773525,0.880187925,0.915531573,0.514733028,0.439074594,0.035215737999999996,0.901575948,0.037500099999999995,0.027568143,0.45163658100000004,0.921024435,0.460788851,0.465322574,0.422227629,0.8435850220000001,0.824067804,0.478026367,0.44638798399999996,0.161368643,0.474257338,0.9146668459999999,0.476831789,0.762166275,0.458211515,0.885223474,0.198903264,0.912494221,0.9134373020000001,0.895877777,0.489552186,0.465788239,0.890536257,0.46844004200000006,0.855919688,0.8636599429999999,0.43231406899999997,0.894955348,0.03040401,0.573678928,0.484369237,0.8936485809999999,0.911382884,0.508208045,0.912648323,0.903452076,0.92287552,0.915520795,0.901440627,0.493648504,0.559911971
cg12911496,0.10472639800000001,0.054753663,0.569891136,0.049621263,0.902103635,0.592048537,0.06124621400000001,0.9023541959999999,0.9074158840000001,0.517846134,0.93233699,0.039159661,0.946118163,0.542406732,0.037532871,0.92407213,0.440182041,0.044213828,0.85961278,0.128337442,0.059470179000000005,0.524795018,0.585465184,0.910972902,0.930036676,0.868276202,0.869201034,0.503460751,0.545797408,0.9153649629999999,0.528863538,0.925556121,0.839930084,0.512545542,0.8499054229999999,0.795395607,0.03773983,0.7693162290000001,0.874451289,0.16282058900000002,0.48619787700000006,0.526531041,0.543529652,0.896914203,0.086585161,0.037324013999999996,0.326771088,0.377060026,0.446634388,0.524547978,0.848028703,0.88701029,0.107927168,0.45188904,0.444486745,0.04489315,0.56672206,0.037205517,0.53883462,0.611803512,0.5247065160000001,0.581095625,0.536549032,0.926366866,0.9098023590000001,0.9342555920000001,0.893763953,0.924849885,0.522226114,0.524496882,0.893842647
cg12919720,0.279330836,0.042285922000000004,0.059204267000000005,0.126434731,0.568772397,0.638120985,0.633293976,0.073811407,0.049923040999999994,0.812380055,0.047145967999999996,0.5403623479999999,0.903968573,0.5597625,0.661068368,0.7068909440000001,0.060992214,0.680670152,0.08060443099999999,0.162243384,0.532881076,0.521236455,0.078964642,0.560111331,0.048037707,0.599522331,0.9438838559999999,0.952542982,0.916911028,0.527719654,0.941578472,0.620388756,0.593022656,0.6222775770000001,0.540681392,0.051969789,0.674568946,0.038635082,0.44985229200000004,0.637634967,0.44458557600000004,0.564068558,0.67566179,0.9548347890000001,0.7183975029999999,0.061839637,0.9202991,0.633442902,0.706150701,0.946386642,0.042012252,0.607849,0.687078889,0.489304467,0.9231919120000001,0.045148065,0.07871231599999999,0.077904112,0.05548355,0.7473327609999999,0.651605133,0.06482872099999999,0.044071821,0.320162547,0.614664691,0.06334356599999999,0.042525249,0.034551379,0.822044564,0.08846858199999999,0.10437731199999999
cg12925417,0.388818826,0.8959846570000001,0.16112694,0.166616743,0.04589083099999999,0.472857518,0.835217931,0.6723658240000001,0.88123737,0.473877771,0.450039349,0.8740685490000001,0.835152173,0.7080005159999999,0.8362811929999999,0.094234604,0.618230535,0.427314901,0.5687865289999999,0.824253688,0.873438022,0.100859684,0.436369546,0.8785587290000001,0.86695972,0.5184877760000001,0.476300458,0.47117379299999995,0.8709490459999999,0.521139362,0.730430747,0.460656081,0.769476565,0.428803978,0.053141932999999995,0.476472315,0.462858714,0.039317655,0.056022605,0.067431536,0.6245027089999999,0.5128188920000001,0.8193693129999999,0.428502668,0.49772359899999996,0.831119827,0.040706999,0.854194806,0.517067719,0.777470097,0.036885689,0.824410968,0.45509099799999997,0.49567487200000004,0.814737548,0.493082775,0.05024291,0.872125783,0.318622753,0.5723751579999999,0.441515279,0.819299731,0.517164165,0.8395559440000001,0.413845925,0.443190126,0.847783704,0.50244928,0.55983898,0.84793471,0.7274963170000001
cg12940686,0.551523846,0.947558204,0.877870171,0.8446476190000001,0.051674587,0.8848139429999999,0.8634806429999999,0.876385091,0.029925866000000002,0.660008699,0.94747382,0.58317625,0.034984481,0.05085474,0.064097127,0.154731178,0.447005926,0.040053082000000004,0.033605602000000005,0.877652399,0.51132879,0.495802005,0.168147797,0.593623494,0.04194501900000001,0.469687321,0.500332735,0.025013538999999998,0.9231797759999999,0.877181166,0.9200372259999999,0.851447504,0.446233471,0.441701515,0.08256698,0.253607552,0.891290073,0.93295432,0.510810621,0.043512543,0.063178825,0.41085514100000003,0.8436971090000001,0.111282144,0.051804003,0.286046874,0.339065386,0.92243555,0.9054699620000001,0.73374256,0.487011938,0.628546222,0.591839331,0.08754347900000001,0.40255951799999995,0.04061358,0.913580081,0.031928043999999996,0.524198158,0.886535828,0.5736785529999999,0.5233086370000001,0.388805865,0.043248996,0.053526154000000006,0.868138559,0.06464437099999999,0.328468998,0.320368935,0.323674006,0.304454739
cg12944343,0.040400818,0.044774145,0.057035104,0.6389125179999999,0.558276993,0.593427728,0.895616286,0.406958166,0.863914878,0.045516257000000004,0.877297071,0.078088923,0.6737067290000001,0.489746225,0.548209121,0.910001627,0.17628189600000002,0.09789591800000001,0.54328111,0.624405933,0.882544045,0.11060789800000001,0.54556677,0.897513901,0.476660078,0.48348803700000004,0.058973287,0.040859417,0.12842721,0.525106935,0.926831017,0.536159817,0.50497104,0.872718895,0.468026269,0.5346551270000001,0.890496264,0.59181056,0.053841275999999993,0.52673351,0.511204096,0.904430009,0.528630429,0.8972571420000001,0.07943251400000001,0.06458870900000001,0.5132069229999999,0.046844040999999996,0.056716534000000006,0.567442397,0.045715029000000004,0.036002811,0.078238016,0.898048724,0.46023039600000004,0.062062674000000005,0.44882741299999995,0.058605854000000006,0.048396012,0.595335654,0.888278969,0.504966708,0.052637117000000004,0.910500828,0.034984937,0.498182707,0.8989289509999999,0.8823699159999999,0.49456705,0.9235066140000001,0.486517065
cg12957042,0.723581445,0.624041916,0.055574495,0.189192962,0.05679743,0.048101372,0.047221535999999995,0.471196897,0.08337603,0.072789334,0.9317447179999999,0.528432331,0.6600498370000001,0.609620018,0.880309122,0.513199976,0.180908336,0.066384935,0.463029853,0.51491112,0.601581034,0.137780339,0.904407228,0.912273201,0.922218814,0.53618369,0.485382056,0.320647692,0.050306273,0.161822721,0.172722517,0.454736071,0.91444465,0.102206434,0.073189343,0.50903368,0.54710064,0.0442259,0.564026086,0.030440984,0.586203455,0.593769271,0.526322347,0.9246192790000001,0.148521269,0.053904533,0.926378515,0.5939955929999999,0.568271469,0.04195581599999999,0.315995788,0.051605822999999995,0.160814485,0.9239743159999999,0.568554242,0.903466847,0.581280025,0.922553063,0.769022731,0.7312364020000001,0.679558042,0.5194522220000001,0.430954138,0.063162179,0.630047615,0.9240477709999999,0.5806750479999999,0.06261953099999999,0.625206966,0.909447109,0.9309947390000001
cg12988132,0.8007828029999999,0.937899635,0.432300694,0.18524613899999998,0.5015461139999999,0.452369755,0.7916355509999999,0.486663024,0.735471545,0.824873243,0.913629742,0.04433944099999999,0.4711536,0.525581933,0.163597663,0.12051879800000001,0.25521122,0.423221765,0.023492639,0.806164207,0.573283649,0.8072469859999999,0.577287016,0.432464874,0.402721006,0.5345717289999999,0.035291674,0.960119526,0.866880483,0.433430484,0.440535484,0.502696684,0.459942122,0.22618621600000002,0.056213753,0.724690842,0.45357751,0.465349237,0.47477080899999996,0.03219474,0.24964650000000002,0.75620977,0.499094249,0.20548123699999998,0.700684263,0.5000320570000001,0.031495274,0.032175742,0.506030691,0.398071819,0.896673662,0.08847489,0.597206107,0.445843638,0.49379797700000005,0.411241325,0.933986432,0.38490788200000003,0.40201259100000003,0.6778933420000001,0.798307456,0.811999826,0.510920599,0.08703568199999999,0.48258676799999994,0.029605437999999998,0.045840140999999994,0.049031310999999994,0.8980951509999999,0.881854791,0.063301873
cg12994591,0.572548972,0.9288797879999999,0.09164417,0.934541521,0.8850253229999999,0.077616665,0.5081645779999999,0.942848467,0.449862531,0.936164667,0.9201679709999999,0.563123887,0.031346259,0.36692664700000005,0.5522316039999999,0.612496119,0.028392987,0.602009386,0.8531792290000001,0.902098427,0.892311229,0.225045203,0.9197042,0.531925097,0.505690501,0.10801706,0.05730468,0.499253736,0.941047306,0.513518779,0.9110164690000001,0.5682075,0.062066194000000005,0.44634046299999997,0.508935748,0.880185612,0.49280444700000003,0.484083813,0.8821333709999999,0.028190299,0.531140139,0.518488223,0.510872158,0.8970406059999999,0.919137807,0.888313584,0.029741742,0.8899620020000001,0.905106863,0.9104636190000001,0.537015211,0.499361758,0.52455403,0.8497151140000001,0.52838827,0.6351242189999999,0.029673491,0.59468085,0.040773645,0.8894063729999999,0.026617562999999997,0.9166044529999999,0.9479185840000001,0.9310968009999999,0.036430053999999996,0.918982225,0.92278398,0.504101346,0.955950825,0.914884482,0.9412959329999999
