,UAGB11,UAGM13,UAGW14,UAGW15,UAHB16,UAHB17,UAHB18,UAHB20,UHL13,UHL14,UH15,UH16,UT19,UT21,UTL22,UTL23,UF11,UF13,UF14,UF15,UQ25,UQ22,UQ23,UQ24,UR1,UR3,UR4,UR28,US16,US17,US20,US29
cg16386523,0.053300164,0.910096749,0.668790871,0.031904856,0.895750642,0.513191128,0.794951376,0.516172465,0.51813924,0.501562314,0.504303697,0.89427333,0.482410514,0.473039378,0.441601014,0.392019249,0.52470713,0.089095751,0.467734155,0.539244425,0.8812739709999999,0.505102492,0.049713664000000005,0.854737966,0.7617074009999999,0.461748195,0.385301321,0.850553725,0.528681279,0.7660441490000001,0.504563964,0.469845394
cg16477640,0.4464441220000001,0.585090864,0.283405748,0.23641350100000005,0.7162245209999999,0.440552292,0.040476444,0.044240054,0.805105583,0.51898383,0.328946031,0.7826681,0.8773399009999999,0.423811812,0.120106115,0.466362951,0.828429049,0.032068979,0.199625282,0.4488593420000001,0.054471273,0.482732699,0.853492101,0.432450285,0.813917175,0.055437191,0.448351595,0.4573742670000001,0.320002579,0.31849719600000004,0.379975733,0.454420749
cg16487732,0.863799195,0.480209138,0.5560893020000001,0.5593486129999999,0.482557201,0.630323052,0.5017018320000001,0.932050398,0.920843395,0.56298334,0.874005957,0.5040133410000001,0.115893206,0.068786174,0.077670515,0.248355648,0.483984833,0.8335192790000001,0.6922435220000001,0.613182971,0.211072073,0.107476864,0.782926947,0.705406565,0.88406208,0.07731888099999999,0.911093361,0.226202843,0.5051055729999999,0.863730419,0.07561566900000001,0.746465899
cg16491680,0.8823408420000001,0.044952176,0.50204801,0.946618671,0.6576624839999999,0.101673877,0.57871432,0.382329193,0.7299282859999999,0.911267648,0.51104815,0.801220277,0.631930233,0.528669398,0.507819173,0.567563589,0.50554268,0.898619913,0.491414789,0.884433515,0.145390415,0.8675134870000001,0.487973979,0.763496362,0.95594152,0.022086098,0.922301579,0.455516544,0.5923145479999999,0.890934087,0.461973289,0.182715576
cg16508202,0.05817900700000001,0.309259695,0.342888329,0.694541843,0.932148444,0.944038314,0.616365752,0.939457507,0.535118978,0.644877425,0.913276218,0.055508287,0.570399651,0.038532013,0.532867386,0.580189252,0.5979578870000001,0.573177174,0.037457985,0.045121435,0.044730367,0.537786373,0.147392979,0.101708433,0.927747316,0.111944673,0.627730872,0.55528175,0.375019929,0.890074275,0.538882382,0.198863631
cg16522335,0.228858086,0.870647484,0.136547164,0.863331139,0.221633874,0.8007913809999999,0.66217636,0.35093824100000004,0.828145328,0.489322589,0.457285159,0.686667508,0.394252658,0.649786915,0.739600487,0.62463543,0.352623473,0.143028269,0.807799626,0.793533279,0.284619198,0.844482573,0.835749541,0.4552010970000001,0.166631232,0.411400381,0.586981595,0.543618952,0.414645829,0.43057944,0.8222820409999999,0.575958384
cg16538959,0.4389188,0.634166229,0.238102583,0.12676974,0.152016224,0.588280438,0.549876821,0.69753292,0.6776337929999999,0.320796332,0.5991759289999999,0.375418235,0.60469739,0.349658346,0.194157541,0.397295918,0.180543814,0.328623722,0.424580741,0.6672039820000001,0.33104272100000004,0.530785246,0.16972765399999998,0.4928205020000001,0.053792251,0.480768219,0.8982130190000001,0.465724558,0.468834844,0.235511363,0.531510086,0.426447438
cg16540416,0.036293534,0.026414861,0.070820349,0.539105843,0.105862428,0.76644721,0.446159844,0.606531217,0.852579622,0.544311314,0.60111541,0.518900548,0.035965049,0.464143639,0.504897495,0.622568526,0.7188952059999999,0.084412221,0.042840206,0.497772836,0.479709534,0.516249211,0.530343019,0.8736844290000001,0.481844414,0.482462923,0.448986496,0.514825977,0.026662209,0.029909035,0.707937244,0.638576787
cg16569525,0.041010245,0.87450079,0.576624,0.028433737,0.938263933,0.466283596,0.8082469729999999,0.22115036,0.095352401,0.89415918,0.222954188,0.195010693,0.14858713699999998,0.836950475,0.10755502,0.39983419,0.467295502,0.879453811,0.386577264,0.341682313,0.379428166,0.431124051,0.17181898,0.5844014679999999,0.479410105,0.232446364,0.0463042,0.656958576,0.033338335,0.43796014,0.032483035,0.806312612
cg16579269,0.911801626,0.559281176,0.7221923729999999,0.481218066,0.7932220329999999,0.369869932,0.67796175,0.759053155,0.411902846,0.7317824759999999,0.480127861,0.342258059,0.083720934,0.873659782,0.5319665929999999,0.8148309859999999,0.672214898,0.6629584,0.467438677,0.465332523,0.477363519,0.596439326,0.33837017,0.32497851,0.913984706,0.410790002,0.525085524,0.584665398,0.8665710259999999,0.116082043,0.537915815,0.5473615310000001
cg16586530,0.080004745,0.952327527,0.08553072199999999,0.6321274960000001,0.081706296,0.947089841,0.674223024,0.622361579,0.7104738159999999,0.49965236,0.180839937,0.090538505,0.536810283,0.7060281359999999,0.6985255370000001,0.909198943,0.5545246460000001,0.56536833,0.090719658,0.133025381,0.027496239,0.029307826,0.956783494,0.8927916840000001,0.543918198,0.615430952,0.026078689,0.534166334,0.026186494,0.522669021,0.623190348,0.29232871
cg16686900,0.062168774,0.4131493570000001,0.92099543,0.6174463139999999,0.356326064,0.92869644,0.8069814890000001,0.815135157,0.453465362,0.872444326,0.75003726,0.599769134,0.5201793020000001,0.617727369,0.836871879,0.505642235,0.7989573529999999,0.344630572,0.085482281,0.56942536,0.269208296,0.7717996490000001,0.524239425,0.454295137,0.519122607,0.4190136920000001,0.56862026,0.095482859,0.8885164959999999,0.28956471,0.904943184,0.399852543
cg16717532,0.527848665,0.534883889,0.8666570709999999,0.064259283,0.655209017,0.152467194,0.414667525,0.091953633,0.7900562190000001,0.4503040720000001,0.406987306,0.61851949,0.5036596760000001,0.74253039,0.116752536,0.157941625,0.559605786,0.5184479470000001,0.499967557,0.401332294,0.445808479,0.795732184,0.844031764,0.265930232,0.37615524,0.271800595,0.376784526,0.6765927559999999,0.079077008,0.313676489,0.411857157,0.629174136
cg16726026,0.3640501470000001,0.388519039,0.448382072,0.030994282,0.497699113,0.472241918,0.960054706,0.944716906,0.445066516,0.425475848,0.042321662,0.453922762,0.044215197000000005,0.448100754,0.429889143,0.5751951,0.039452316,0.499766995,0.067241685,0.218113525,0.47146555,0.948815963,0.300297222,0.455393306,0.406420618,0.943662968,0.46025522,0.44408149,0.518144653,0.499648291,0.209258553,0.485909832
cg16755766,0.049840121,0.633530478,0.216988859,0.817610005,0.875099327,0.5558971770000001,0.237801477,0.5785110139999999,0.829118308,0.174533513,0.656217351,0.216272705,0.6387158820000001,0.07867062799999999,0.8634784320000001,0.609060175,0.840317688,0.17884741399999998,0.421360822,0.459650213,0.520506891,0.8572197859999999,0.2124636,0.17383855,0.447122981,0.45479968,0.90715547,0.441326999,0.804008495,0.254556653,0.32728298,0.269451171
cg16764236,0.19557643,0.789272925,0.13926832,0.076443156,0.89885265,0.07415411400000001,0.558225185,0.26901304,0.541610928,0.488888155,0.7176404559999999,0.7755102779999999,0.890917905,0.498849075,0.187541098,0.7074334290000001,0.480413909,0.780070523,0.035055059,0.15490842400000002,0.527993139,0.572419755,0.114451206,0.209276165,0.7968985759999999,0.367055064,0.667767132,0.572359199,0.075578551,0.477125799,0.559091417,0.419776004
cg16841963,0.354042951,0.100252301,0.6968103929999999,0.944936997,0.325887929,0.047241494,0.279219874,0.561934893,0.8013051590000001,0.872077195,0.155067835,0.7864187509999999,0.8353028570000001,0.286005324,0.825783782,0.4675631870000001,0.371218754,0.50279336,0.27156144,0.631982002,0.16598054199999998,0.7925022840000001,0.438304497,0.502535249,0.045740738,0.872381519,0.54295827,0.463530628,0.586094114,0.121364119,0.387708945,0.57525021
cg16850704,0.8926716370000001,0.08160215400000001,0.412592522,0.072219885,0.841196198,0.092173418,0.373612999,0.876230451,0.534364695,0.513147084,0.612288985,0.690512228,0.499973656,0.448031836,0.099287325,0.528993333,0.067507699,0.643803279,0.508791651,0.493806846,0.131206981,0.462345592,0.456888798,0.183196031,0.453776724,0.07429475,0.435493846,0.072420042,0.487498985,0.46691044,0.057116693,0.490852428
cg16862006,0.484645488,0.506238993,0.510338611,0.903731827,0.250813148,0.660799507,0.592847266,0.635295276,0.466415092,0.572366931,0.331707297,0.8929984879999999,0.524024853,0.266931834,0.871393133,0.7949932279999999,0.125482693,0.532478861,0.037312512,0.4275580570000001,0.243106866,0.082293249,0.368054975,0.776916297,0.348724031,0.705562212,0.916384684,0.5967982589999999,0.7795326159999999,0.20022586,0.657293182,0.318334738
cg16905827,0.494473372,0.579033149,0.373096274,0.5077547920000001,0.638667315,0.12621169699999998,0.7009438709999999,0.14909914,0.8885678659999999,0.344704709,0.59388746,0.230211994,0.497291627,0.76786823,0.311961033,0.467401131,0.543902728,0.755586141,0.45553426,0.5503525020000001,0.756859097,0.504067163,0.06608790099999999,0.434009771,0.8011162159999999,0.7092657379999999,0.431276999,0.833459907,0.583657714,0.412716265,0.8469668640000001,0.872197177
cg16926890,0.063493935,0.481155062,0.06430639099999999,0.464617627,0.481237705,0.028162681,0.5264473470000001,0.044411031,0.4805505020000001,0.878547862,0.325493207,0.19492219,0.413020309,0.219818953,0.761002869,0.546115681,0.449366833,0.492889022,0.363776911,0.07046076700000001,0.481683433,0.881670618,0.811189807,0.47193308,0.919218058,0.422079416,0.476165842,0.463808714,0.508730436,0.690424809,0.35202883,0.298957161
cg17033359,0.8863764999999999,0.452353495,0.5528808479999999,0.03856373,0.08199385299999999,0.146847242,0.15948483800000002,0.352379932,0.155612539,0.8761147159999999,0.516131899,0.466842706,0.566952503,0.37357357,0.464577346,0.6069791379999999,0.5221042539999999,0.249719615,0.296397807,0.180495298,0.570311408,0.133558258,0.203462676,0.488169304,0.852182655,0.397079483,0.788865169,0.426838346,0.146752511,0.569924702,0.497996143,0.380012889
cg17057626,0.921074591,0.473779323,0.919574536,0.475820665,0.7932978820000001,0.5297731960000001,0.376046052,0.647682089,0.111835338,0.90407314,0.8583055890000001,0.124576043,0.132255555,0.389732635,0.130186668,0.379047345,0.83681458,0.103855623,0.040646971,0.66671574,0.25683327100000003,0.05944226900000001,0.915267755,0.074292071,0.529273522,0.632846592,0.878664421,0.504623567,0.877585273,0.823960725,0.885938342,0.193784044
cg17105041,0.446393139,0.545959327,0.816073605,0.06472355099999999,0.775226339,0.095490277,0.7342874859999999,0.263783012,0.387553604,0.126525416,0.409102611,0.624416025,0.358546811,0.3449767,0.17495243300000002,0.47217615,0.7080356940000001,0.6905729629999999,0.17962320199999998,0.49038879,0.294101829,0.071088728,0.731163663,0.820968788,0.8636676759999999,0.799019702,0.09553899,0.080491373,0.162615009,0.534312129,0.463722494,0.37594095
cg17138798,0.080818635,0.541215317,0.50142254,0.533270966,0.16125601,0.541853127,0.496305474,0.756282973,0.749753232,0.8538056490000001,0.497869148,0.59198952,0.156246404,0.705534732,0.870386957,0.263903016,0.498453595,0.731507149,0.055055661,0.03778206,0.369242935,0.652293656,0.495292912,0.5060088110000001,0.35120917700000004,0.393840668,0.812782453,0.5121259570000001,0.60053904,0.333612638,0.473560153,0.442488497
cg17169998,0.071336654,0.303884695,0.074489185,0.438247336,0.368905108,0.892027166,0.79761134,0.783195348,0.256385171,0.478907322,0.5110334089999999,0.712400934,0.427795582,0.266676235,0.427059788,0.5911297529999999,0.902322465,0.721877271,0.91295721,0.405020844,0.459147953,0.523549754,0.88783824,0.713148089,0.458203903,0.901539655,0.33154122,0.7498517840000001,0.549770864,0.8035319479999999,0.8702322159999999,0.38389474
cg17172507,0.434533244,0.523796803,0.485637361,0.028961128,0.764061903,0.911121144,0.346165698,0.453313516,0.064857423,0.875768647,0.07672387,0.546192772,0.469023914,0.672195485,0.116224609,0.451141294,0.82976725,0.034505398,0.473945974,0.375760018,0.431234894,0.052672658,0.051920107,0.803283318,0.547089088,0.926319803,0.473388935,0.860598662,0.877949414,0.477134925,0.46009469,0.198389627
cg17206280,0.706201561,0.350365513,0.38447996,0.109723576,0.854625084,0.716680139,0.26311918,0.100750928,0.551473508,0.677957629,0.685280882,0.873913935,0.7944401870000001,0.47835448,0.525174508,0.883033032,0.515607067,0.478253213,0.134916487,0.610949474,0.241944277,0.4822118,0.455356622,0.7527927729999999,0.16402877400000002,0.311925075,0.110988339,0.8163072259999999,0.7544468559999999,0.566424816,0.538996762,0.784052725
cg17226458,0.867348628,0.50470171,0.860816107,0.071164374,0.5007062720000001,0.442588593,0.235032796,0.106443517,0.123183727,0.913375532,0.531489398,0.7738884309999999,0.440156297,0.436110413,0.179134221,0.576844128,0.84402632,0.8934119690000001,0.81640826,0.388648315,0.465590267,0.867345932,0.436515787,0.892260561,0.908944539,0.9002147690000001,0.393330005,0.35437593,0.553823512,0.473878221,0.094213665,0.428369837
cg17231583,0.343907158,0.505216201,0.544802091,0.031946194,0.957797861,0.102198706,0.374692371,0.468157616,0.076003376,0.062071489,0.8590278570000001,0.498340304,0.91632289,0.784860735,0.436041565,0.815884212,0.914954585,0.442173185,0.041213021,0.470966664,0.307958882,0.51162379,0.030368307,0.485588234,0.166000012,0.466505593,0.551182673,0.442176384,0.460858281,0.373845476,0.580980094,0.307383936
cg17257934,0.635450085,0.532876685,0.939301712,0.518561685,0.568841437,0.810896429,0.362534701,0.441028564,0.553720487,0.08400003699999999,0.5514937010000001,0.78619756,0.087490725,0.8592883309999999,0.896573029,0.5386781279999999,0.531481069,0.180255205,0.466539117,0.660934507,0.489354191,0.481334109,0.8874951790000001,0.555207882,0.9273924,0.480779796,0.503620226,0.312549459,0.913700751,0.419990364,0.599029856,0.8601854390000001
cg17286211,0.097218573,0.677402217,0.0695852,0.498381956,0.092479281,0.8369147790000001,0.212926721,0.719543245,0.477781602,0.304854373,0.518476481,0.75744935,0.552776261,0.475480147,0.49540183,0.614761872,0.293827697,0.489777238,0.902866587,0.541768648,0.380687523,0.644266656,0.501412537,0.5105717120000001,0.030412018,0.495264309,0.39853627,0.850230543,0.540186681,0.928510648,0.109699606,0.397298879
cg17294228,0.889329556,0.897344575,0.633153258,0.033892368,0.921991142,0.460333252,0.815536134,0.8455005259999999,0.146596644,0.502358325,0.621969732,0.258405212,0.14772838300000002,0.040614182,0.063973255,0.575069622,0.447093757,0.49956751,0.495303536,0.349297683,0.397383981,0.525510822,0.048682727,0.259724705,0.880103051,0.924421305,0.560843506,0.155982593,0.473007693,0.280734193,0.277569161,0.803316765
cg17336701,0.23961475,0.525162352,0.272432141,0.86109931,0.614080591,0.522641376,0.341108918,0.359018599,0.883089445,0.24598159,0.841040514,0.596956409,0.8558075540000001,0.5899402979999999,0.5631327389999999,0.711888922,0.740956665,0.745259923,0.485833635,0.6648732860000001,0.527910537,0.8606829890000001,0.8836878709999999,0.875471915,0.449590804,0.923998481,0.815148552,0.137742417,0.514335701,0.454853026,0.6034002270000001,0.275770893
cg17373022,0.108678732,0.8179638929999999,0.067193415,0.093538871,0.507334786,0.591310923,0.397470973,0.110155718,0.912887553,0.8682792490000001,0.8326871659999999,0.4579573320000001,0.531640329,0.868276851,0.803250841,0.4884538020000001,0.8818331220000001,0.532766704,0.855025728,0.555969309,0.669299334,0.519683169,0.183243132,0.872752291,0.883808257,0.063183787,0.915295444,0.5282012070000001,0.469821149,0.5563212270000001,0.507402098,0.510923097
cg17497728,0.469041762,0.7730214459999999,0.384527955,0.833851675,0.6250958679999999,0.6068065420000001,0.451227289,0.87444195,0.8064361440000001,0.776417343,0.318136367,0.429892567,0.7257093440000001,0.859983307,0.8625785779999999,0.69405944,0.455181174,0.8078674579999999,0.202310257,0.698228227,0.287423294,0.272282537,0.570056614,0.492703038,0.5600551979999999,0.816717474,0.805702205,0.250989477,0.4477883720000001,0.711966465,0.441398736,0.15383842
cg17523945,0.460885414,0.819978007,0.484192266,0.897176931,0.441489676,0.457794028,0.092079094,0.020707493,0.065384734,0.03644109,0.388467611,0.546830578,0.467521129,0.625053827,0.440374646,0.679745533,0.898066338,0.08670717800000001,0.786674049,0.283326939,0.717404668,0.065885412,0.430150159,0.409459124,0.581544565,0.108783633,0.778401508,0.848894296,0.05998851,0.137565897,0.437603032,0.67286035
cg17538922,0.508532313,0.908397837,0.505897091,0.966602459,0.5037971410000001,0.066261928,0.491053456,0.473877391,0.022410062,0.031255302,0.494760665,0.930148634,0.511677072,0.5221642129999999,0.588325939,0.6471020710000001,0.926600958,0.948739285,0.033499527,0.939855226,0.925996923,0.502334736,0.499808645,0.079475197,0.582560222,0.929633712,0.038210028,0.497000299,0.077605756,0.540797801,0.52057811,0.482449309
cg17553353,0.597403344,0.103412631,0.7825245609999999,0.566215229,0.120993732,0.530219265,0.931177425,0.077923824,0.552675636,0.197046636,0.591167026,0.259329203,0.913777869,0.476580876,0.57893688,0.479837857,0.07353346200000001,0.066400429,0.921458225,0.069839695,0.929989405,0.180026469,0.510180704,0.190888269,0.552852596,0.835184129,0.905881189,0.07489417599999999,0.598488263,0.517869865,0.537767843,0.26820248
cg17564203,0.097862293,0.500489539,0.278899994,0.03770216,0.048440758,0.041476105,0.438074411,0.30450276800000003,0.07039854599999999,0.504568979,0.460077965,0.04537742,0.553966438,0.88659081,0.111921453,0.7107576329999999,0.544215205,0.260194828,0.5403199360000001,0.731246732,0.6802679859999999,0.900219953,0.027892848,0.445423413,0.45553345,0.943433188,0.523256991,0.231460157,0.94096571,0.450538977,0.475064646,0.022229396
cg17582074,0.515644812,0.56571042,0.522765374,0.077214957,0.552203779,0.524979684,0.523773991,0.07131170099999999,0.474167156,0.06220995400000001,0.525907375,0.378631313,0.064630642,0.568282364,0.395426932,0.351284834,0.744763553,0.395001535,0.5320015229999999,0.6908003420000001,0.432665486,0.068350172,0.039275783,0.478309578,0.360288734,0.556374953,0.874707527,0.515335847,0.598793076,0.491770999,0.552186159,0.897808308
cg17602257,0.830132825,0.210502434,0.484157018,0.479426067,0.713906646,0.090524799,0.469991473,0.647369277,0.403202732,0.889392697,0.689419782,0.8160713409999999,0.524969441,0.909063856,0.5455358220000001,0.591258076,0.857317585,0.800220789,0.376920891,0.7335825979999999,0.574040314,0.396291758,0.6102311029999999,0.209125084,0.528131572,0.16353294599999998,0.488560174,0.764597037,0.52388497,0.30343759600000003,0.705287186,0.8261312140000001
